Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2024-05-15,100.44,213.14,3.73,18.1,12.17,21.4,6.13,0.86,53.01,0.97,1.44,0.63,,0.77,0.78,33.2,46.37,0.68,132.63,0.0,0.0,189.57,752.66,0.04
2024-05-16,82.26,183.55,3.89,16.29,11.43,22.36,5.66,0.91,47.72,0.85,1.59,0.63,,0.93,0.93,32.98,45.46,0.73,158.12,0.0,0.0,173.28,752.51,0.04
2024-05-17,115.84,260.76,8.1,22.94,17.62,21.38,6.35,1.31,41.89,1.15,2.14,0.68,,0.93,0.96,32.82,48.58,0.53,143.05,0.0,0.0,148.18,752.07,0.04
2024-05-18,113.31,269.99,6.9,24.79,18.37,19.23,6.28,0.9,39.28,1.2,1.87,0.66,,0.92,0.98,34.74,37.59,0.76,213.72,0.0,0.0,188.32,751.76,0.06
2024-05-19,82.44,197.49,5.8,14.48,12.22,19.55,5.27,0.64,36.51,0.89,1.12,0.54,,0.71,0.68,32.04,58.68,1.28,101.59,0.0,0.0,182.85,751.62,0.03
2024-05-20,72.63,213.74,5.09,13.61,10.85,20.16,4.88,0.72,42.64,0.82,0.93,0.58,,0.71,0.57,29.5,60.78,1.46,104.46,0.0,0.0,169.54,751.9,0.02
2024-05-21,53.06,147.89,4.85,17.12,12.5,19.19,4.82,0.7,46.5,0.86,0.95,0.46,,0.52,0.5,29.47,62.81,1.23,100.68,0.0,0.0,168.71,752.03,0.04
2024-05-22,50.36,147.27,3.83,16.93,11.15,18.93,4.5,0.69,41.22,0.75,0.8,0.42,,0.45,0.44,29.3,64.45,1.48,102.49,0.0,0.0,207.7,752.06,0.03
2024-05-23,43.18,117.44,4.42,14.47,10.11,17.92,5.41,0.65,35.18,0.74,0.87,0.44,,0.55,0.63,28.82,71.28,1.41,89.41,0.0,0.0,138.95,751.78,0.03
2024-05-24,58.72,143.0,5.77,16.26,12.73,17.51,5.92,0.75,35.02,0.85,1.05,0.46,,0.54,0.66,32.49,58.96,0.95,90.54,0.0,0.0,192.6,751.65,0.04
2024-05-25,68.08,155.71,4.58,15.97,11.65,17.52,6.53,0.77,48.25,0.87,1.08,0.47,,0.55,0.63,34.02,50.47,0.83,112.43,0.0,0.0,184.8,751.33,0.03
2024-05-26,61.11,137.68,3.57,14.06,10.0,16.61,5.79,0.72,52.78,0.81,0.94,0.47,,0.5,0.52,33.95,52.93,1.19,90.98,0.0,0.0,201.85,751.18,0.03
2024-05-27,41.33,104.9,6.25,13.4,10.91,17.56,4.56,0.57,40.6,0.63,0.78,0.41,,0.43,0.4,32.6,54.12,1.32,91.25,0.0,0.0,234.14,750.98,0.02
2024-05-28,48.72,138.96,11.05,20.1,16.37,18.92,4.6,0.68,52.69,0.7,0.88,0.45,,0.49,0.5,33.56,52.31,1.0,102.99,0.0,0.0,220.34,750.63,0.03
2024-05-29,70.86,177.21,5.41,16.78,12.39,19.07,6.11,0.97,51.04,1.01,1.15,0.49,,0.65,0.99,34.17,60.95,0.91,111.74,0.0,0.0,200.37,750.72,0.04
2024-05-30,84.4,207.94,6.14,17.93,14.27,25.42,6.37,0.97,45.31,0.94,1.07,0.41,,0.55,0.75,33.46,69.26,1.17,110.37,0.0,0.0,171.97,751.05,0.03
2024-05-31,40.18,106.01,6.01,24.58,13.87,28.26,4.72,0.69,39.72,1.01,0.96,0.39,,0.56,0.82,30.09,65.07,1.27,107.37,0.0,0.0,164.13,751.46,0.03
2024-06-01,51.53,121.2,3.48,16.2,11.1,25.21,5.18,0.74,34.22,1.12,0.95,0.43,,0.51,0.5,30.32,73.49,1.37,101.3,0.0,0.0,182.31,751.65,0.02
2024-06-02,43.24,108.89,3.61,17.28,11.8,26.46,5.12,0.69,42.21,1.08,0.96,0.45,,0.55,0.56,30.56,61.94,1.12,118.24,0.0,0.0,185.68,751.91,0.03
2024-06-03,75.52,178.46,5.07,21.64,15.41,26.06,5.0,0.84,45.68,1.18,1.14,0.45,,0.64,0.85,32.01,59.55,0.74,140.83,0.01,0.01,180.63,751.7,0.04
2024-06-04,67.31,155.01,6.83,20.82,15.09,22.09,5.54,0.66,47.32,1.2,1.04,0.43,,0.53,0.65,31.48,58.36,1.17,110.5,0.0,0.0,191.34,751.76,0.02
2024-06-05,55.0,134.14,4.62,20.63,13.77,21.7,5.64,0.73,46.09,1.24,1.0,0.42,,0.56,0.77,31.28,63.56,1.24,109.37,0.0,0.0,182.85,751.84,0.03
2024-06-06,70.24,196.52,4.13,19.94,13.4,20.63,4.92,0.64,49.93,1.08,1.22,0.44,,0.65,0.83,31.15,54.99,0.86,142.61,0.0,0.0,178.93,751.98,0.04
2024-06-07,63.16,169.67,3.97,18.43,12.49,21.84,5.26,0.66,60.1,1.08,1.12,0.44,,0.58,0.73,33.05,52.06,0.86,152.25,0.0,0.0,199.34,751.65,0.04
2024-06-08,78.41,220.44,4.62,18.59,13.62,22.36,5.71,0.72,59.12,1.15,1.13,0.45,,0.58,0.63,34.91,47.58,0.81,173.5,0.0,0.0,192.02,751.31,0.05
2024-06-09,89.09,248.86,3.1,15.86,10.2,20.6,5.47,0.78,55.0,1.23,0.99,0.42,,0.52,0.53,34.7,55.21,0.81,159.95,0.0,0.0,190.22,751.26,0.04
2024-06-10,82.63,194.47,4.11,18.16,12.45,20.03,5.34,0.91,50.71,1.34,1.1,0.45,,0.65,0.95,33.48,63.17,0.86,118.29,0.0,0.0,186.08,751.35,0.04
2024-06-11,80.94,197.24,4.62,17.15,11.92,20.3,5.52,0.8,52.81,1.24,1.09,0.42,,0.59,0.75,33.72,62.97,0.92,119.18,0.0,0.0,176.54,751.34,0.04
2024-06-12,75.03,163.94,5.85,17.9,13.58,21.01,5.4,0.79,51.02,1.11,1.13,0.4,,0.57,0.73,33.95,61.07,0.93,109.43,0.0,0.0,172.66,751.33,0.03
2024-06-13,75.98,175.24,4.97,15.8,11.56,18.86,4.91,0.76,52.56,1.25,1.05,0.41,,0.51,0.58,33.84,61.46,1.06,113.01,0.0,0.0,181.18,751.11,0.03
2024-06-14,62.97,160.02,6.21,15.69,12.91,20.98,4.83,0.79,48.36,1.25,0.97,0.4,,0.53,0.72,32.44,66.69,1.02,120.85,0.0,0.0,171.75,751.03,0.03
2024-06-15,57.96,143.26,7.93,15.68,12.97,25.41,5.06,0.76,45.12,1.25,1.01,0.4,,0.48,0.51,32.6,64.65,0.92,126.82,0.0,0.0,180.63,751.04,0.04
2024-06-16,73.14,170.5,11.37,16.06,14.66,18.93,5.48,0.77,47.88,1.27,0.98,0.42,,0.49,0.48,32.71,64.68,1.15,124.57,0.0,0.0,169.27,751.2,0.02
2024-06-17,69.02,150.21,7.8,13.47,12.61,23.26,5.35,0.73,47.46,1.24,0.95,0.4,,0.47,0.48,32.25,67.06,1.01,121.72,0.0,0.0,180.04,751.22,0.03
2024-06-18,71.72,185.23,14.08,15.92,14.43,23.94,5.22,0.75,42.1,1.42,1.15,0.46,,0.55,0.77,32.9,61.12,0.93,162.62,0.0,0.0,129.94,750.78,0.04
2024-06-19,60.82,151.22,10.15,24.0,27.1,24.2,4.55,0.59,39.34,1.19,1.04,0.45,,0.5,0.63,33.15,56.57,1.01,199.54,0.0,0.0,170.35,750.74,0.05
2024-06-20,45.56,95.36,11.23,36.77,29.16,25.61,5.13,0.63,38.37,1.13,1.07,0.45,,0.53,0.7,29.88,68.93,0.82,139.15,0.02,0.02,154.34,751.18,0.04
2024-06-21,49.29,99.82,8.07,14.58,12.46,29.72,4.95,0.72,41.55,1.19,1.04,0.45,,0.51,0.7,30.58,69.98,1.02,106.89,0.0,0.0,170.39,751.36,0.03
2024-06-22,62.15,125.03,11.46,18.7,16.94,19.37,5.28,0.72,44.06,1.18,1.07,0.45,,0.54,0.81,32.12,62.29,1.04,99.9,0.0,0.0,182.18,751.37,0.03
2024-06-23,56.07,113.81,5.1,15.07,11.06,18.13,5.26,0.6,42.0,1.05,1.02,0.44,,0.5,0.67,32.46,59.18,1.11,99.06,0.0,0.0,182.38,751.38,0.03
2024-06-24,56.16,115.91,7.96,17.21,14.74,18.08,4.63,0.68,43.41,1.07,1.03,0.4,,0.48,0.56,33.72,56.24,0.74,135.39,0.01,0.01,169.21,751.2,0.03
2024-06-25,59.68,123.19,7.95,15.32,14.07,17.68,4.74,0.75,42.04,1.22,1.19,0.45,,0.53,0.74,31.06,70.93,0.88,116.93,0.0,0.0,94.26,750.99,0.03
2024-06-26,51.15,119.98,5.1,13.65,10.93,18.94,4.94,0.71,42.03,1.23,1.14,0.45,,0.53,0.81,29.73,77.68,1.06,122.18,0.0,0.0,129.81,751.3,0.03
2024-06-27,42.41,97.03,5.9,15.43,12.12,24.32,5.12,0.72,39.83,1.14,1.44,0.47,,0.61,0.87,29.46,81.7,0.88,121.62,0.17,0.17,116.92,751.61,0.04
2024-06-28,32.33,71.72,6.37,16.74,13.44,22.57,4.65,0.58,37.07,0.91,2.07,0.43,,0.51,0.68,30.79,71.5,0.83,117.84,0.0,0.0,166.88,751.34,0.03
2024-06-29,35.38,63.97,4.69,15.74,11.34,20.87,4.4,0.65,35.43,1.17,1.18,0.37,,0.47,0.64,29.27,82.84,0.75,153.1,0.11,0.11,147.73,751.33,0.04
2024-06-30,22.4,43.52,4.4,11.48,8.62,21.74,3.43,0.45,30.23,1.0,0.99,0.39,,0.33,0.77,27.23,89.14,0.53,187.61,0.18,0.15,92.95,751.07,0.06
2024-07-01,34.95,64.14,4.39,11.95,8.72,23.8,4.62,0.52,27.28,0.99,0.89,0.34,,0.38,0.47,29.32,80.13,0.61,206.49,0.0,0.0,158.67,751.0,0.03
2024-07-02,22.28,52.45,5.89,14.27,11.21,27.31,4.48,0.73,23.05,1.04,1.07,0.39,,0.45,0.58,26.52,94.18,0.46,216.37,0.18,0.18,39.95,751.04,0.05
2024-07-03,24.05,49.84,6.07,13.7,11.08,24.39,4.72,0.69,27.2,1.17,1.39,0.44,,0.5,0.77,26.62,95.78,0.45,149.14,0.18,0.17,59.55,751.21,0.05
2024-07-04,22.12,50.84,4.74,12.03,9.06,22.57,4.46,0.59,31.22,0.94,1.15,0.29,,0.45,0.69,27.58,91.42,0.68,107.99,0.18,0.17,129.02,751.39,0.04
2024-07-05,25.39,57.65,4.99,13.72,10.52,36.39,4.54,0.72,27.23,0.75,1.08,0.31,,0.46,0.59,26.67,96.88,0.44,128.39,0.23,0.23,56.54,751.22,0.05
2024-07-06,28.29,70.02,6.49,13.73,12.26,28.12,4.67,0.6,28.4,0.89,1.12,0.34,,0.48,0.82,27.33,93.91,0.78,94.99,0.15,0.15,108.12,751.22,0.04
2024-07-07,32.63,69.36,4.72,13.34,9.68,21.85,4.97,0.65,31.5,1.0,1.08,0.36,,0.41,0.5,27.11,92.73,0.74,103.85,0.29,0.28,115.39,751.67,0.04
2024-07-08,40.38,93.91,4.95,13.92,10.72,21.01,4.95,0.67,31.77,1.14,1.25,0.42,,0.47,0.72,29.54,82.51,0.63,120.43,0.02,0.02,154.67,751.66,0.04
2024-07-09,40.54,105.6,5.01,15.88,12.21,28.56,5.01,0.71,29.66,1.06,1.4,0.46,,0.57,1.08,29.92,80.73,0.49,152.1,0.11,0.11,130.6,751.69,0.04
2024-07-10,46.31,109.03,5.02,13.54,10.95,21.89,4.68,0.76,32.74,1.33,1.23,0.4,,0.43,0.59,29.2,87.46,0.56,140.64,0.0,0.0,100.24,751.72,0.04
2024-07-11,33.6,82.46,4.33,13.26,9.67,23.0,4.8,0.72,29.05,1.13,1.13,0.39,,0.43,0.66,27.73,91.04,0.48,171.19,0.13,0.12,90.68,751.37,0.04
2024-07-12,28.0,65.11,4.21,13.65,10.06,22.49,4.64,0.64,28.46,0.94,1.13,0.37,,0.41,0.52,28.16,86.24,0.43,133.01,0.01,0.01,108.9,751.08,0.04
2024-07-13,39.26,100.53,3.71,13.87,9.49,21.0,5.66,0.72,30.0,1.07,1.16,0.38,,0.41,0.53,28.85,85.17,0.47,135.17,0.01,0.01,139.25,750.96,0.04
2024-07-14,46.72,106.29,3.8,14.07,9.83,20.99,6.02,0.74,32.62,1.13,1.14,0.39,,0.43,0.66,29.49,82.76,0.68,112.0,0.06,0.06,158.22,750.98,0.04
2024-07-15,31.93,89.19,4.3,15.01,11.35,20.67,5.71,0.61,30.46,0.99,1.02,0.38,,0.4,0.52,30.83,74.66,1.04,86.69,0.0,0.0,187.37,751.37,0.03
2024-07-16,24.65,78.33,4.53,15.14,11.3,20.19,5.62,0.6,31.95,0.96,0.95,0.38,,0.41,0.71,30.0,76.43,1.26,93.82,0.0,0.0,135.45,751.48,0.03
2024-07-17,27.14,71.09,4.9,14.73,11.15,18.39,5.14,1.26,30.54,0.88,1.08,0.38,,0.41,0.57,31.2,72.78,0.92,91.54,0.0,0.0,178.73,751.47,0.03
2024-07-18,32.74,95.91,5.8,17.5,13.54,18.59,4.8,1.03,34.57,0.69,0.83,0.29,,0.41,0.66,32.21,66.31,0.71,100.59,0.0,0.0,187.9,751.28,0.04
2024-07-19,35.44,94.8,6.97,19.31,15.84,22.46,4.85,0.93,42.88,0.86,0.92,0.37,,0.37,0.63,31.6,71.79,0.84,113.0,0.0,0.0,160.53,751.04,0.03
2024-07-20,30.65,88.54,13.71,24.01,23.24,24.77,5.15,0.54,44.48,0.77,0.77,0.32,,0.33,0.47,30.87,73.05,1.12,88.09,0.0,0.0,150.09,751.1,0.03
2024-07-21,24.34,66.81,14.38,26.28,24.15,22.81,5.36,0.56,36.99,0.72,0.85,0.34,,0.29,0.3,30.17,74.55,1.17,96.14,0.01,0.01,130.62,751.14,0.02
2024-07-22,20.73,55.92,8.16,15.41,13.33,23.57,5.28,0.54,35.27,0.65,0.76,0.34,,0.29,0.3,30.18,74.23,1.35,91.73,0.0,0.0,157.91,751.13,0.02
2024-07-23,21.02,49.71,6.07,15.79,11.53,21.11,5.18,0.66,34.75,0.74,0.9,0.37,,0.32,0.45,29.12,81.8,1.18,96.27,0.05,0.04,121.04,750.88,0.03
2024-07-24,20.68,49.73,7.18,15.8,13.43,23.37,5.21,0.61,34.26,0.71,0.77,0.34,,0.36,0.61,29.77,79.21,1.09,110.78,0.0,0.0,167.06,750.48,0.03
2024-07-25,30.84,65.3,8.0,17.96,13.46,21.48,5.25,0.7,37.75,0.81,0.9,0.36,,0.38,0.71,29.97,79.42,0.88,103.77,0.04,0.04,143.15,750.26,0.03
2024-07-26,31.59,75.35,7.47,22.49,16.48,24.79,5.62,0.86,38.6,0.87,1.03,0.42,,0.34,0.42,31.52,72.95,0.61,138.35,0.0,0.0,156.22,750.44,0.04
2024-07-27,25.95,67.42,6.21,18.71,13.65,24.82,5.0,0.48,34.52,0.7,0.82,0.39,,0.35,0.44,31.26,72.0,1.18,104.68,0.02,0.02,182.93,750.82,0.03
2024-07-28,26.98,66.56,6.64,20.24,14.77,24.02,5.49,0.66,29.08,0.72,0.89,0.44,,0.32,0.31,30.56,73.2,1.06,104.98,0.01,0.01,141.08,750.96,0.03
2024-07-29,33.07,84.5,6.33,20.9,14.96,20.95,5.34,0.7,33.66,0.8,0.92,0.43,,0.38,0.52,31.94,67.6,1.05,97.24,0.0,0.0,190.0,751.02,0.03
2024-07-30,35.28,89.89,7.53,20.65,15.85,21.7,5.62,0.65,38.13,0.75,0.89,0.37,,0.41,0.67,31.9,68.78,0.78,102.23,0.12,0.12,153.88,751.24,0.03
2024-07-31,34.51,86.91,5.41,20.67,13.92,20.72,5.95,0.74,34.89,0.9,0.95,0.4,,0.36,0.44,30.29,79.36,0.94,149.55,0.05,0.05,169.11,751.46,0.04
2024-08-01,21.02,43.18,8.58,20.36,17.04,20.97,5.54,0.65,30.8,0.8,1.09,0.44,,0.42,0.64,28.82,84.77,0.82,152.6,0.16,0.16,189.58,751.42,0.04
2024-08-02,14.12,38.31,9.38,15.52,11.67,22.34,5.56,0.55,29.89,0.63,0.74,0.38,,0.31,0.38,28.25,80.82,1.66,110.67,0.05,0.05,130.64,750.76,0.02
2024-08-03,20.63,48.28,5.76,17.21,13.31,21.51,6.26,0.6,24.98,0.64,0.75,0.36,,0.32,0.39,27.16,86.24,2.14,92.0,0.03,0.03,78.58,751.03,0.01
2024-08-04,22.48,51.8,4.58,17.68,12.93,20.24,6.87,0.61,26.14,0.71,0.83,0.39,,0.42,0.69,28.24,82.62,1.18,101.62,0.0,0.0,130.73,751.72,0.02
2024-08-05,36.6,72.42,6.94,21.92,16.86,20.61,6.52,0.87,26.78,1.08,1.34,0.5,,0.76,1.49,28.15,89.09,0.41,176.12,0.07,0.06,71.3,751.73,0.05
2024-08-06,26.45,62.27,6.53,20.65,15.89,18.27,5.91,0.7,26.46,1.01,1.28,0.48,,0.58,1.03,26.96,93.08,0.43,150.19,0.04,0.04,59.9,751.58,0.05
2024-08-07,32.01,64.96,5.72,20.4,15.4,17.89,5.71,0.58,30.12,0.86,1.09,0.42,,0.43,0.72,27.82,88.49,0.64,118.19,0.03,0.03,132.16,751.61,0.04
2024-08-08,33.47,66.14,4.5,18.66,14.07,17.24,6.16,0.56,31.22,0.68,0.92,0.42,,0.44,0.77,28.35,84.84,1.03,102.01,0.15,0.15,150.34,751.73,0.03
2024-08-09,28.25,61.86,5.8,18.12,14.64,23.15,5.67,0.75,30.66,0.83,1.13,0.46,,0.5,0.86,27.27,92.73,0.62,110.8,0.14,0.13,86.18,751.9,0.04
2024-08-10,29.31,58.09,4.78,15.38,11.86,22.1,4.52,0.66,31.97,0.68,0.89,0.28,,0.35,0.46,27.78,89.19,0.42,131.95,0.14,0.14,92.77,751.73,0.05
2024-08-11,17.52,41.38,5.03,14.23,10.99,23.01,4.78,0.61,30.19,0.47,0.59,0.25,,0.38,0.42,27.72,90.74,0.42,169.62,0.8,0.78,131.5,751.7,0.05
2024-08-12,23.93,52.79,4.38,15.85,11.71,21.28,5.18,0.65,29.07,0.64,0.96,0.31,,0.44,0.77,28.66,84.87,0.38,152.76,0.01,0.01,158.89,751.84,0.04
2024-08-13,39.36,94.17,6.51,22.91,17.05,15.76,5.17,0.76,31.91,1.03,1.2,0.47,,0.58,0.96,28.77,85.91,0.4,183.57,0.0,0.0,101.57,751.91,0.05
2024-08-14,42.65,97.73,5.49,22.4,15.52,15.24,5.88,0.69,35.26,1.14,1.45,0.54,,0.48,0.79,28.36,89.11,0.5,157.0,0.02,0.02,105.75,751.94,0.05
2024-08-15,34.36,88.74,5.62,20.78,14.08,16.28,5.19,0.72,36.84,1.0,1.11,0.46,,0.38,0.47,29.32,84.62,0.37,175.73,0.0,0.0,116.36,751.76,0.05
2024-08-16,38.52,96.72,5.17,21.46,15.16,18.13,5.65,0.83,38.59,0.96,1.11,0.46,,0.38,0.45,30.21,80.43,0.48,132.54,0.0,0.0,151.23,751.7,0.04
2024-08-17,36.88,96.79,6.38,18.11,14.17,25.69,5.56,1.04,35.29,0.93,1.17,0.48,,0.38,0.37,31.16,74.91,0.41,156.77,0.0,0.0,167.02,751.91,0.04
2024-08-18,23.53,72.46,5.75,15.32,11.8,24.77,5.67,0.76,30.43,0.61,1.0,0.44,,0.41,0.37,29.11,79.34,0.55,206.45,0.08,0.08,169.92,752.13,0.05
2024-08-19,25.44,52.71,5.34,12.89,10.15,25.24,5.13,0.75,30.83,0.61,0.91,0.44,,0.43,0.38,29.8,78.23,0.52,187.55,0.01,0.01,150.3,751.92,0.04
2024-08-20,14.88,36.44,5.92,13.82,11.4,24.34,4.48,0.85,30.0,0.65,0.97,0.42,,0.48,0.72,29.19,77.56,0.66,112.98,0.01,0.01,148.64,752.05,0.04
2024-08-21,18.92,45.41,5.01,12.66,10.32,22.34,4.65,1.15,32.05,0.74,0.91,0.44,,0.42,0.36,29.26,74.23,0.69,125.34,0.0,0.0,164.89,752.2,0.04
2024-08-22,26.56,59.56,4.52,14.34,10.5,20.13,4.92,1.24,33.12,0.96,1.14,0.46,,0.45,0.43,28.65,83.02,0.47,160.16,0.01,0.01,102.62,751.94,0.05
2024-08-23,18.63,39.67,5.8,13.09,10.5,23.55,5.25,0.92,31.28,0.74,0.88,0.43,,0.42,0.36,26.77,91.04,0.97,137.08,0.13,0.12,98.17,751.9,0.03
2024-08-24,30.79,64.36,6.06,13.46,9.84,23.42,4.57,0.83,36.78,0.58,0.64,0.34,,0.58,0.32,28.75,79.66,1.12,97.5,0.0,0.0,172.31,751.95,0.03
2024-08-25,32.1,69.19,4.4,14.02,9.71,22.92,4.76,0.79,37.88,0.62,0.68,0.37,,0.55,0.29,29.26,76.73,0.88,95.73,0.0,0.0,179.75,751.75,0.03
2024-08-26,24.62,59.87,4.2,12.88,9.31,23.17,5.02,0.8,36.34,0.75,0.81,0.44,,0.42,0.38,29.29,75.8,1.2,99.64,0.0,0.0,184.94,751.74,0.02
2024-08-27,27.27,59.0,5.24,12.84,10.35,27.0,4.49,0.89,29.0,0.68,0.83,0.36,,0.53,0.67,27.5,84.61,1.25,94.43,0.04,0.03,97.26,751.88,0.02
2024-08-28,37.51,82.19,8.12,14.79,13.51,21.35,4.26,1.08,32.15,1.1,1.13,0.46,,0.59,0.84,28.27,85.19,0.46,152.19,0.06,0.06,106.42,751.99,0.04
2024-08-29,55.39,112.46,8.0,13.68,13.01,23.31,4.16,0.99,27.87,1.17,1.22,0.42,,0.54,0.8,29.26,80.45,0.62,145.74,0.0,0.0,145.39,752.01,0.04
2024-08-30,41.7,95.15,7.3,15.57,10.86,22.76,4.41,0.85,23.63,0.8,1.08,0.42,,0.49,0.76,29.42,78.65,0.46,151.02,0.0,0.0,139.54,752.0,0.05
2024-08-31,49.48,112.57,5.83,13.74,11.56,25.64,4.36,0.88,30.05,0.81,0.93,0.36,,0.45,0.49,30.79,75.61,0.59,134.7,0.0,0.0,141.79,751.89,0.04
2024-09-01,34.79,72.8,7.72,12.2,11.47,19.71,4.58,0.87,32.47,0.68,0.7,0.35,,0.32,0.25,29.04,82.8,0.93,105.94,0.0,0.0,95.88,752.07,0.04
2024-09-02,33.14,66.96,8.16,10.74,10.13,16.14,4.96,1.08,39.34,0.82,0.87,0.46,,0.31,0.31,29.7,78.06,0.78,103.47,0.0,0.0,165.61,752.21,0.04
2024-09-03,38.24,87.26,3.47,15.09,8.87,16.73,4.36,1.2,32.61,0.87,0.85,0.5,,0.3,0.27,30.77,71.72,0.7,111.99,0.0,0.0,187.65,752.27,0.04
2024-09-04,36.89,81.67,4.7,17.67,12.27,13.13,4.68,1.25,44.75,0.9,0.93,0.44,,0.37,0.45,27.57,89.28,0.57,133.75,0.17,0.16,100.76,751.8,0.05
2024-09-05,41.83,76.68,6.72,20.82,15.44,17.13,4.11,0.65,30.88,1.1,1.1,0.41,,0.45,0.72,27.94,90.12,0.51,133.9,0.29,0.28,102.26,751.62,0.05
2024-09-06,39.21,73.38,9.07,18.52,17.24,20.41,4.16,0.7,25.57,0.88,0.92,0.37,,0.44,0.71,27.58,90.07,0.43,160.21,0.34,0.33,117.09,751.91,0.05
2024-09-07,57.06,96.35,6.12,18.1,14.05,23.79,4.52,0.7,35.46,1.42,1.14,0.43,,0.47,0.52,29.97,80.94,0.41,166.69,0.0,0.0,158.0,751.91,0.05
2024-09-08,38.88,80.46,5.22,16.92,14.32,11.07,4.82,0.51,38.76,0.66,1.03,0.39,,0.42,0.44,30.15,82.54,0.46,187.83,0.03,0.02,122.54,751.25,0.04
2024-09-09,26.63,63.46,3.64,16.56,10.56,12.19,5.03,0.46,38.7,0.51,0.82,0.29,,0.38,0.34,29.86,79.98,0.87,112.01,0.0,0.0,158.42,751.55,0.04
2024-09-10,21.85,61.77,3.9,17.7,12.84,18.32,5.39,0.57,42.31,0.62,0.72,0.32,,0.35,0.53,29.63,78.57,1.32,94.66,0.0,0.0,163.47,751.42,0.03
2024-09-11,22.43,62.71,4.84,25.42,16.02,17.14,4.81,0.55,40.62,0.72,0.8,0.36,,0.34,0.4,29.37,80.77,1.22,94.5,0.01,0.01,147.64,751.54,0.03
2024-09-12,47.41,88.08,10.03,22.14,17.4,42.73,5.13,0.79,44.93,0.95,1.05,0.4,,0.36,0.5,29.88,79.71,0.57,149.39,0.0,0.0,142.14,751.78,0.04
2024-09-13,51.94,121.61,9.1,19.92,18.04,25.28,4.94,1.03,47.34,1.25,0.96,0.43,,0.3,0.38,29.61,76.25,0.84,256.44,0.0,0.0,177.57,751.67,0.07
2024-09-14,40.59,76.13,11.33,17.75,19.92,28.16,5.06,1.36,46.54,1.07,1.07,0.47,,0.22,0.37,26.71,92.51,0.57,215.31,0.05,0.05,41.96,751.43,0.05
2024-09-15,24.84,67.9,7.41,17.58,16.39,18.75,5.01,1.33,40.3,0.92,0.96,0.46,,0.2,0.31,27.44,84.57,0.6,153.27,0.04,0.04,129.0,751.52,0.04
2024-09-16,29.14,68.35,6.06,14.24,13.29,23.88,4.94,0.91,33.03,0.76,0.8,0.42,,0.19,0.23,26.8,84.19,1.42,132.1,0.0,0.0,65.42,751.54,0.02
2024-09-17,37.75,81.23,4.4,15.12,11.49,27.65,5.47,0.88,31.98,0.87,1.01,0.42,,0.2,0.31,27.59,82.58,1.31,93.78,0.01,0.01,118.78,751.94,0.03
2024-09-18,41.2,87.45,8.85,22.02,18.5,25.22,5.22,0.97,42.53,0.82,1.2,0.41,,0.23,0.35,28.75,79.51,0.6,120.95,0.0,0.0,196.7,752.16,0.05
2024-09-19,64.02,133.43,10.14,32.08,25.73,26.13,5.74,1.04,42.21,1.57,1.74,0.46,,0.4,1.01,29.58,73.54,0.52,213.89,0.0,0.0,181.6,752.13,0.05
2024-09-20,42.2,103.08,7.96,23.22,19.24,28.33,5.68,1.03,39.85,1.24,1.3,0.42,,0.3,0.51,29.83,74.42,0.63,241.64,0.0,0.0,140.34,752.0,0.06
2024-09-21,45.66,111.5,9.4,22.25,19.09,24.77,5.51,1.01,27.2,1.4,1.35,0.43,,0.36,0.58,29.93,75.55,0.62,235.5,0.01,0.01,196.38,752.28,0.06
2024-09-22,47.96,122.09,6.55,19.71,16.15,23.71,5.78,1.08,26.03,1.55,1.33,0.45,,0.35,0.53,30.29,76.91,0.58,241.16,0.0,0.0,182.56,752.1,0.06
2024-09-23,55.72,132.39,8.62,24.64,19.27,24.95,6.37,1.05,28.61,1.64,1.6,0.44,,0.36,0.63,30.85,75.13,0.54,236.81,0.0,0.0,179.98,752.08,0.04
2024-09-24,45.51,86.99,7.23,22.08,15.99,25.9,5.58,0.86,31.9,0.94,1.29,0.43,,0.55,1.21,29.7,74.95,0.69,129.66,0.07,0.06,134.97,752.03,0.04
2024-09-25,21.4,40.59,4.14,14.54,11.02,31.63,5.56,0.82,36.25,0.72,1.07,0.44,,0.35,0.77,27.07,87.68,1.25,106.6,0.07,0.07,117.82,752.09,0.02
2024-09-26,13.79,28.83,6.21,15.55,12.34,29.59,5.44,0.84,29.02,0.81,1.07,0.45,,0.32,0.63,25.49,96.55,1.36,95.34,0.2,0.19,49.82,751.95,0.02
2024-09-27,18.33,37.65,4.61,15.93,12.14,23.94,4.94,0.71,30.47,0.86,1.22,0.45,,0.35,0.62,26.08,92.78,1.17,94.95,0.02,0.02,78.31,752.21,0.03
2024-09-28,21.86,44.88,5.85,15.94,12.76,24.97,4.74,0.8,26.77,0.98,1.31,0.46,,0.28,0.38,25.61,94.24,0.68,128.35,0.11,0.11,68.52,752.37,0.04
